date,avg_hourly_temperature,precipitation,avg_hourly_pressure_station,solar_radiation
2018-08-30,0.7088842495940617,0.0,0.6620278330019893,0.6374303405572755
2018-08-29,0.8714915332869404,0.22531645569620254,0.4493041749502993,0.3703715170278638
2018-08-28,0.9132451867316168,0.0,0.4612326043737589,0.47888544891640866
2018-08-27,0.824634655532359,0.005063291139240506,0.5467196819085487,0.281640866873065
2018-08-26,0.8348411041521688,0.05063291139240506,0.5347912524850891,0.3855417956656347
2018-08-25,0.826026443980515,0.007594936708860759,0.6421471172962221,0.6169659442724458
2018-08-24,0.8123405242403154,0.0,0.6163021868787268,0.6635913312693498
2018-08-23,0.750637903038738,0.0,0.4990059642147102,0.7428482972136222
2018-08-22,0.7603804221758292,0.11139240506329115,0.32803180914513064,0.2721362229102167
2018-08-21,0.7875202969148689,0.20253164556962025,0.4930417495029822,0.24795665634674924
2018-08-20,0.8109487357921596,0.0,0.6262425447316105,0.6478328173374612
2018-08-19,0.8070053351890512,0.0,0.5844930417495036,0.7261300309597523
2018-08-18,0.7967988865692415,0.0,0.5149105367793219,0.5789164086687306
2018-08-17,0.7849686847599164,0.027848101265822787,0.5049701789264418,0.2148297213622291
2018-08-16,0.7884481558803063,0.0,0.5825049701789276,0.7724148606811145
2018-08-15,0.8383205752725585,0.005063291139240506,0.4652087475149109,0.4212383900928793
2018-08-14,0.875666898631408,0.01772151898734177,0.4532803180914513,0.3326934984520124
2018-08-13,0.8622129436325678,0.0,0.5825049701789276,0.6193188854489163
2018-08-12,0.8466713059614938,0.0,0.6163021868787268,0.7763157894736842
2018-08-11,0.8176757132915796,0.0,0.5367793240556651,0.7990712074303405
2018-08-10,0.8063094409649734,0.0,0.5129224652087494,0.8360990712074303
2018-08-09,0.8450475527719786,0.0,0.4075546719681924,0.6683900928792569
2018-08-08,0.8308977035490606,0.0810126582278481,0.4532803180914513,0.21848297213622292
2018-08-07,0.8712595685455811,0.06835443037974684,0.4831013916500986,0.6206191950464396
2018-08-06,0.9072141034562746,0.4860759493670886,0.5248508946322055,0.6764086687306501
2018-08-05,0.9044305265599629,0.0,0.5944333996023872,0.7552012383900928
2018-08-04,0.8877290651820923,0.0,0.5884691848906556,0.7291640866873065
2018-08-03,0.8707956390628624,0.0,0.6023856858846912,0.5442724458204334
2018-08-02,0.8854094177684992,0.0,0.5367793240556651,0.6628792569659442
2018-08-01,0.8747390396659708,0.007594936708860759,0.5069582504970178,0.2376780185758514
2018-07-31,0.8543261424263512,0.0,0.6003976143141152,0.7854798761609907
2018-07-30,0.826026443980515,0.0,0.6083499005964192,0.7705882352941176
2018-07-29,0.7896079795871027,0.11392405063291139,0.580516898608348,0.8292879256965944
2018-07-28,0.7863604732080725,0.2683544303797468,0.5168986083499014,0.5705572755417956
2018-07-27,0.8336812804453723,0.10632911392405063,0.46719681908548694,0.6548606811145511
2018-07-26,0.8691718858733473,0.0,0.41550695825049644,0.7360990712074303
2018-07-25,0.8438877290651821,0.7772151898734176,0.4572564612326069,0.24476780185758515
2018-07-24,0.8689399211319879,0.12405063291139241,0.57455268389662,0.24377708978328175
2018-07-23,0.8858733472512178,0.5443037974683544,0.5844930417495036,0.4514241486068112
2018-07-22,0.7935513801902111,0.21012658227848102,0.5367793240556651,0.4774922600619195
2018-07-21,0.899327302250058,0.0,0.5705765407554679,0.8848606811145511
2018-07-20,0.8673161679424727,0.0,0.5944333996023872,0.894922600619195
2018-07-19,0.8162839248434237,0.0,0.5864811133200796,0.8962848297213621
2018-07-18,0.7666434701925307,0.0,0.5586481113320083,0.925108359133127
2018-07-17,0.8877290651820923,0.05822784810126582,0.4115308151093444,0.798204334365325
2018-07-16,0.9227557411273486,0.010126582278481013,0.475149105367791,0.6721981424148606
2018-07-15,0.9199721642310369,0.0,0.5268389662027815,0.8740247678018576
2018-07-14,0.8765947575968452,0.06835443037974684,0.5467196819085487,0.7338080495356036
2018-07-13,0.8566457898399443,0.0,0.6540755467196817,0.5649845201238389
2018-07-12,0.8411041521688704,0.0,0.6719681908548729,0.9038699690402476
2018-07-11,0.8079331941544885,0.0,0.6083499005964192,0.9139318885448916
2018-07-10,0.8768267223382046,0.0,0.5049701789264418,0.7935603715170279
2018-07-09,0.9181164463001624,0.0,0.57455268389662,0.8913622291021671
2018-07-08,0.8533982834609138,0.0,0.7117296222664038,0.9083281733746129
2018-07-07,0.811180700533519,0.0,0.7475149105367791,0.9394427244582043
2018-07-06,0.8002783576896311,0.0,0.6242544731610309,0.7374303405572755
2018-07-05,0.9788912085363024,0.0,0.6123260437375748,0.7468111455108358
2018-07-04,0.964509394572025,0.0,0.7216699801192838,0.9076160990712074
2018-07-03,0.9266991417304569,0.0,0.6739562624254454,0.9307430340557276
2018-07-02,0.9791231732776617,0.007594936708860759,0.5109343936381698,0.7329411764705882
2018-07-01,0.9999999999999999,0.0,0.5149105367793219,0.7680185758513931
2018-06-30,0.9517513337972628,0.002531645569620253,0.4950298210735582,0.6058204334365325
2018-06-29,0.9002551612154952,0.0,0.48111332007952257,0.9093808049535603
2018-06-28,0.8009742519137091,0.007594936708860759,0.39761431411530523,0.43678018575851396
2018-06-27,0.7494780793319415,0.015189873417721518,0.4950298210735582,0.3784520123839009
2018-06-26,0.740199489677569,0.0,0.6719681908548729,0.8929102167182662
2018-06-25,0.7158431918348411,0.0,0.634194831013918,0.9759442724458204
2018-06-24,0.7337044769195082,0.010126582278481013,0.4552683896620273,0.5074303405572755
2018-06-23,0.7413593133843656,0.03291139240506329,0.4493041749502993,0.31486068111455107
2018-06-22,0.7508698677800973,0.0,0.5427435387673967,0.9278947368421052
2018-06-21,0.7102760380422175,0.0,0.5049701789264418,0.9833746130030959
2018-06-20,0.7889120853630248,0.0,0.4393638170974157,0.814953560371517
2018-06-19,0.7552771978659244,0.0,0.5029821073558622,0.9730030959752322
2018-06-18,0.8779865460450011,0.027848101265822787,0.38568588469184917,0.3904334365325077
2018-06-17,0.8547900719090699,0.0,0.5367793240556651,0.7237770897832817
2018-06-16,0.8025980051032243,0.0,0.5387673956262411,0.9201547987616099
2018-06-15,0.7383437717466945,0.0,0.5268389662027815,0.9160371517027863
2018-06-14,0.6678264903734632,0.02531645569620253,0.37176938369781354,0.19256965944272447
2018-06-13,0.7362560890744607,0.09620253164556962,0.3558648111332019,0.18377708978328175
2018-06-12,0.7812572488981675,0.0,0.5407554671968207,0.9022910216718266
2018-06-11,0.7130596149385293,0.0,0.6242544731610309,0.9739009287925696
2018-06-10,0.7102760380422175,0.0,0.6222664015904584,0.9999999999999999
2018-06-09,0.7320807237299931,0.0,0.6481113320079537,0.9068111455108359
2018-06-08,0.7320807237299931,0.0,0.6540755467196817,0.9499071207430341
2018-06-07,0.6986778009742519,0.0,0.5506958250497007,0.6144891640866873
2018-06-06,0.6522848527023892,0.01772151898734177,0.46918489065606295,0.3842414860681115
2018-06-05,0.6096033402922756,0.020253164556962026,0.3041749502982114,0.26631578947368423
2018-06-04,0.6571561122709348,0.37721518987341773,0.2922465208747518,0.20074303405572755
2018-06-03,0.7223382045929019,0.25569620253164554,0.4970178926441342,0.7056037151702786
2018-06-02,0.7511018325214567,0.0,0.5248508946322055,0.9419504643962848
2018-06-01,0.8633727673393644,0.002531645569620253,0.39165009940358075,0.5243653250773993
2018-05-31,0.8571097193226629,0.01772151898734177,0.4433399602385677,0.43229102167182665
2018-05-30,0.813500347947112,0.0,0.5626242544731639,0.8358204334365325
2018-05-29,0.8021340756205058,0.0,0.5864811133200796,0.948266253869969
2018-05-28,0.7852006495012758,0.012658227848101266,0.4950298210735582,0.5122291021671826
2018-05-27,0.7462305729529112,0.0,0.530815109343937,0.5421671826625386
